,number,theme,subtheme,year,set_name,minifigs,pieces,price,value_new,value_used,launch_date,eol_date,category,numeric_data_nan,price_unadjusted
5726,60125-1,City,Volcano Explorers,2016,Volcano Heavy-Lift Helicopter,8.0,1277.0,169.3473870902219,168.16,113.59,2016-01-06,2017-12-31,set,False,149.99
5727,60124-1,City,Volcano Explorers,2016,Volcano Exploration Base,6.0,824.0,135.47565155647527,139.75,105.24,2016-01-06,2017-12-31,set,False,119.99
5728,70339-1,Nexo Knights,Ultimate,2016,Ultimate Flama,1.0,67.0,11.279287932737628,12.97,5.95,2016-01-06,2017-07-31,set,False,9.99
5729,70326-1,Nexo Knights,Season 2,2016,The Black Knight Mech,4.0,530.0,45.151023466484254,59.74,55.73,2016-01-06,2017-07-31,set,False,39.99
5730,40203-1,Seasonal,Halloween,2016,Vampire and Bat,,150.0,6.763056528238077,11.19,5.22,2016-01-09,2017-12-31,set,False,5.99
5731,75121-1,Star Wars,Buildable Figures,2016,Imperial Death Trooper,,106.0,28.21515569961094,26.39,14.57,2016-09-30,2017-12-31,set,False,24.99
5732,75120-1,Star Wars,Buildable Figures,2016,K-2SO,,169.0,28.21515569961094,29.74,16.86,2016-09-30,2017-12-31,set,False,24.99
5733,41578-1,Mixels,Series 9,2016,Screeno,,73.0,5.63399867711319,19.89,6.39,2016-01-10,2016-12-31,set,False,4.99
5734,41577-1,Mixels,Series 9,2016,Mysto,,64.0,5.63399867711319,13.06,9.5,2016-01-10,2016-12-31,set,False,4.99
5735,41576-1,Mixels,Series 9,2016,Spinza,,60.0,5.63399867711319,15.59,9.79,2016-01-10,2016-12-31,set,False,4.99
5736,41573-1,Mixels,Series 9,2016,Sweepz,,61.0,5.63399867711319,14.61,9.13,2016-01-10,2016-12-31,set,False,4.99
5737,71234-1,Dimensions,Fun Pack,2016,Sensei Wu Fun Pack,1.0,58.0,16.924577188362065,13.0,7.34,2016-01-19,2017-07-31,set,False,14.99
5738,41574-1,Mixels,Series 9,2016,Compax,,66.0,5.63399867711319,12.05,8.0,2016-01-10,2016-12-31,set,False,4.99
5739,41575-1,Mixels,Series 9,2016,Cobrax,,64.0,5.63399867711319,16.61,9.49,2016-01-10,2016-12-31,set,False,4.99
5740,71239-1,Dimensions,Fun Pack,2016,Lloyd Fun Pack,1.0,56.0,13.537403634987404,34.67,23.48,2016-10-05,2017-12-31,set,False,11.99
5741,71253-1,Dimensions,Story Pack,2016,Fantastic Beasts and Where to Find Them: Play the Complete Movie,1.0,261.0,56.44160197773314,17.56,14.51,2016-11-18,2017-12-31,set,False,49.99
5742,71229-1,Dimensions,Team Pack,2016,DC Comics Team Pack,2.0,92.0,28.21515569961094,24.54,17.74,2016-01-19,2017-12-31,set,False,24.99
5743,71240-1,Dimensions,Fun Pack,2016,Bane Fun Pack,1.0,52.0,13.537403634987404,8.93,6.99,2016-10-05,2017-12-31,set,False,11.99
5744,71230-1,Dimensions,Fun Pack,2016,Doc Brown Fun Pack,1.0,69.0,16.924577188362065,23.78,16.99,2016-01-19,2017-07-31,set,False,14.99
5745,71258-1,Dimensions,Fun Pack,2016,E.T. Fun Pack,1.0,42.0,13.537403634987404,32.3,24.93,2016-11-18,2017-12-31,set,False,11.99
5746,71257-1,Dimensions,Fun Pack,2016,Tina Goldstein Fun Pack,1.0,51.0,13.537403634987404,7.96,6.99,2016-11-18,2017-12-31,set,False,11.99
5747,71256-1,Dimensions,Team Pack,2016,Gremlins Team Pack,2.0,94.0,28.21515569961094,34.11,30.66,2016-11-18,2017-12-31,set,False,24.99
5748,71228-1,Dimensions,Level Pack,2016,Ghostbusters Level Pack,1.0,115.0,33.86044495523538,30.54,20.43,2016-01-19,2017-12-31,set,False,29.99
5749,71244-1,Dimensions,Level Pack,2016,Sonic the Hedgehog Level Pack,1.0,101.0,33.86044495523538,63.62,45.87,2016-11-18,2017-12-31,set,False,29.99
5750,71241-1,Dimensions,Fun Pack,2016,Slimer Fun Pack,1.0,33.0,13.537403634987404,38.36,22.62,2016-10-05,2017-12-31,set,False,11.99
5751,71236-1,Dimensions,Fun Pack,2016,Superman Fun Pack,1.0,48.0,16.924577188362065,14.2,8.64,2016-03-15,2017-12-31,set,False,14.99
5752,71233-1,Dimensions,Fun Pack,2016,Stay Puft Fun Pack,1.0,65.0,16.924577188362065,38.81,28.73,2016-03-15,2017-12-31,set,False,14.99
5753,71306-1,Bionicle,Toa,2016,Pohatu - Uniter of Stone,,90.0,16.924577188362065,43.01,26.01,2016-01-01,2016-12-31,set,False,14.99
5754,71285-1,Dimensions,Fun Pack,2016,Marceline the Vampire Queen Fun Pack,1.0,60.0,13.537403634987404,14.63,12.32,2017-10-02,2017-12-31,set,False,11.99
5755,41572-1,Mixels,Series 9,2016,Gobbol,,62.0,5.63399867711319,12.15,9.5,2016-01-10,2016-12-31,set,False,4.99
5756,41580-1,Mixels,Series 9,2016,Myke,,63.0,5.63399867711319,11.41,5.25,2016-01-10,2016-12-31,set,False,4.99
5757,75159-1,Star Wars,Ultimate Collector Series,2016,Death Star,27.0,4016.0,564.5176349839326,705.79,553.83,2016-01-10,2020-12-31,set,False,499.99
5758,75119-1,Star Wars,Buildable Figures,2016,Sergeant Jyn Erso,,104.0,28.21515569961094,10.47,5.59,2016-09-30,2017-12-31,set,False,24.99
5759,71251-1,Dimensions,Fun Pack,2016,B.A. Baracus Fun Pack,1.0,73.0,13.537403634987404,18.79,14.67,2016-09-27,2017-12-31,set,False,11.99
5760,71248-1,Dimensions,Level Pack,2016,Mission Impossible Level Pack,1.0,76.0,33.86044495523538,12.84,10.24,2016-09-27,2017-07-31,set,False,29.99
5761,71247-1,Dimensions,Team Pack,2016,Harry Potter Team Pack,2.0,119.0,28.21515569961094,29.73,19.32,2016-09-27,2017-12-31,set,False,24.99
5762,71246-1,Dimensions,Team Pack,2016,Adventure Time Team Pack ,2.0,96.0,28.21515569961094,36.27,36.99,2016-09-27,2017-12-31,set,False,24.99
5763,10816-1,Duplo,,2016,My First Cars and Trucks,,36.0,22.569866443986502,17.79,,,,set,False,19.99
5764,10831-1,Duplo,,2016,My First Caterpillar,,19.0,11.279287932737628,12.13,,,,set,False,9.99
5765,71242-1,Dimensions,Story Pack,2016,New Ghostbusters: Play the Complete Movie,1.0,259.0,56.44160197773314,25.34,19.62,2016-09-27,2017-12-31,set,False,49.99
5766,31041-1,Creator,3 in 1,2016,Construction Vehicles,,64.0,5.63399867711319,19.01,4.27,,,set,False,4.99
5767,40223-1,Seasonal,Christmas,2016,Snowglobe,1.0,215.0,11.279287932737628,48.63,34.54,2016-01-10,2016-12-31,set,False,9.99
5768,10817-1,Duplo,,2016,Creative Chest,,70.0,33.86044495523538,23.27,,,,set,False,29.99
5769,31046-1,Creator,3 in 1,2016,Fast Car,,222.0,22.569866443986502,28.23,11.66,,,set,False,19.99
5770,31043-1,Creator,3 in 1,2016,Chopper Transporter,,124.0,11.279287932737628,20.0,6.11,,,set,False,9.99
5771,31042-1,Creator,3 in 1,2016,Super Soarer,,100.0,11.279287932737628,16.6,9.5,,,set,False,9.99
5772,31040-1,Creator,3 in 1,2016,Desert Racers,,65.0,5.63399867711319,7.49,5.45,,,set,False,4.99
5773,71245-1,Dimensions,Level Pack,2016,Adventure Time Level Pack,1.0,102.0,33.86044495523538,44.39,34.18,2016-09-27,2017-12-31,set,False,29.99
5774,31044-1,Creator,3 in 1,2016,Park Animals,,202.0,16.924577188362065,36.1,19.94,,,set,False,14.99
5775,71238-1,Dimensions,Fun Pack,2016,Cyberman Fun Pack,1.0,40.0,16.924577188362065,20.59,13.92,2016-01-19,2017-12-31,set,False,14.99
5776,41579-1,Mixels,Series 9,2016,Camsta,,62.0,5.63399867711319,11.65,7.04,2016-01-10,2016-12-31,set,False,4.99
5777,40206-1,Seasonal,Christmas,2016,LEGO Santa,,155.0,11.279287932737628,13.66,6.87,2016-01-11,2017-12-31,set,False,9.99
5778,40205-1,Seasonal,Christmas,2016,Little Elf Helpers,,238.0,11.279287932737628,15.54,10.0,2016-01-11,2016-12-31,set,False,9.99
5779,21306-1,Ideas,Licensed,2016,The Beatles Yellow Submarine,5.0,553.0,67.73218048898201,142.54,112.32,2016-01-11,2017-12-31,set,False,59.99
5780,31045-1,Creator,3 in 1,2016,Ocean Explorer,,213.0,16.924577188362065,40.41,12.51,,,set,False,14.99
5781,76060-1,Marvel Super Heroes,Doctor Strange,2016,Doctor Strange's Sanctum Sanctorum,3.0,358.0,33.86044495523538,50.28,39.31,2016-01-08,2017-07-31,set,False,29.99
5782,71235-1,Dimensions,Level Pack,2016,Midway Arcade Level Pack,1.0,96.0,28.21515569961094,45.34,36.45,2016-03-15,2017-07-31,set,False,24.99
5783,71040-1,Disney,Disney Parks,2016,Disney Castle,7.0,4080.0,395.1589573151994,366.53,291.89,2016-01-09,2022-12-31,set,False,349.99
5784,60119-1,City,Great Vehicles,2016,Ferry,2.0,301.0,33.86044495523538,40.04,25.17,2016-01-01,2017-12-31,set,False,29.99
5785,60129-1,City,Prison Island,2016,Police Patrol Boat,4.0,200.0,56.44160197773314,99.52,30.77,2016-01-01,2017-12-31,set,False,49.99
5786,60130-1,City,Prison Island,2016,Prison Island,8.0,754.0,101.60391602272864,192.88,89.01,2016-01-01,2017-12-31,set,False,89.99
5787,60131-1,City,Prison Island,2016,Crooks Island,3.0,244.0,33.86044495523538,34.48,22.04,2016-01-01,2017-07-31,set,False,29.99
5788,70310-1,Nexo Knights,Season 1,2016,Knighton Battle Blaster,2.0,76.0,11.279287932737628,9.55,6.07,2016-01-01,2016-12-31,set,False,9.99
5789,70311-1,Nexo Knights,Season 1,2016,Chaos Catapult,2.0,93.0,11.279287932737628,12.85,6.47,2016-01-01,2016-12-31,set,False,9.99
5790,70312-1,Nexo Knights,Season 1,2016,Lance's Mecha Horse,3.0,237.0,22.569866443986502,36.94,19.84,2016-01-01,2016-12-31,set,False,19.99
5791,70313-1,Nexo Knights,Season 1,2016,Moltor's Lava Smasher,2.0,187.0,22.569866443986502,31.8,13.34,2016-01-01,2016-12-31,set,False,19.99
5792,70314-1,Nexo Knights,Season 1,2016,Beast Master's Chaos Chariot,2.0,314.0,33.86044495523538,39.89,20.91,2016-01-01,2016-12-31,set,False,29.99
5793,60120-1,City,Volcano Explorers,2016,Volcano Starter Set,4.0,83.0,11.279287932737628,13.37,7.79,2016-01-06,2017-12-31,set,False,9.99
5794,60122-1,City,Volcano Explorers,2016,Volcano Crawler,3.0,324.0,45.151023466484254,38.2,18.71,2016-01-06,2017-12-31,set,False,39.99
5795,241601-1,Elves,Magazine Gift,2016,Miku The Dragon,,12.0,6.214346884579299,2.8,3.74,,,set,False,5.504011046367468
5796,471602-1,Friends,Magazine gift,2016,Pony Grooming Kit,,28.0,7.5459926455605775,5.45,4.18,,,set,False,6.683441984874784
5797,60128-1,City,Prison Island,2016,Police Pursuit,2.0,184.0,28.21515569961094,36.96,13.83,,,set,False,24.99
5798,41493-1,BrickHeadz,Marvel Super Heroes,2016,Black Panther & Doctor Strange,,173.0,45.151023466484254,891.81,249.99,,,set,False,39.99
5799,42047-1,Technic,,2016,Police Interceptor,,185.0,22.569866443986502,32.79,14.23,,,set,False,19.99
5800,42046-1,Technic,,2016,Getaway Racer,,170.0,22.569866443986502,34.51,16.72,,,set,False,19.99
5801,42045-1,Technic,,2016,Hydroplane Racer,,180.0,22.569866443986502,24.01,11.52,,,set,False,19.99
5802,42044-1,Technic,,2016,Display Team Jet,,113.0,14.666461486112292,17.39,5.96,,,set,False,12.99
5803,41492-1,BrickHeadz,Marvel Super Heroes,2016,Iron Man & Captain America,,184.0,45.151023466484254,658.04,473.31,,,set,False,39.99
5804,45300-1,Education,,2016,WeDo 2.0 Core Set,,280.0,253.98156361054345,194.13,160.05,,,set,False,224.95
5805,60117-1,City,Great Vehicles,2016,Van & Caravan,2.0,250.0,22.569866443986502,30.99,15.7,2016-01-01,2017-12-31,set,False,19.99
5806,60112-1,City,Fire,2016,Fire Engine,3.0,376.0,56.44160197773314,113.19,69.58,2016-01-01,2016-12-31,set,False,49.99
5807,60111-1,City,Fire,2016,Fire Utility Truck,3.0,368.0,45.151023466484254,54.79,28.57,2016-01-01,2016-12-31,set,False,39.99
5808,60110-1,City,Fire,2016,Fire Station,6.0,919.0,112.89449453397752,172.23,90.04,2016-01-01,2018-12-31,set,False,99.99
5809,41131-1,Friends,Seasonal,2016,Friends Advent Calendar,2.0,218.0,33.86044495523538,26.58,16.0,2016-01-09,2016-12-31,set,False,29.99
5810,71303-1,Bionicle,Companions,2016,Ikir - Creature of Fire,,77.0,11.279287932737628,61.0,22.36,2016-01-01,2016-12-31,set,False,9.99
5811,70324-1,Nexo Knights,Season 1,2016,Merlok's Library 2.0,3.0,288.0,28.21515569961094,28.36,20.0,2016-01-01,2017-07-31,set,False,24.99
5812,70317-1,Nexo Knights,Season 1,2016,The Fortrex,7.0,1140.0,112.89449453397752,138.45,77.31,2016-01-01,2017-12-31,set,False,99.99
5813,70316-1,Nexo Knights,Season 1,2016,Jestro's Evil Mobile,2.0,658.0,67.73218048898201,65.64,42.61,2016-01-01,2016-12-31,set,False,59.99
5814,41142-1,Disney,Palace Pets,2016,Palace Pets Royal Castle,,186.0,22.569866443986502,42.5,21.0,2016-01-01,2017-12-31,set,False,19.99
5815,45018-1,Education,Duplo,2016,Build Me 'Emotions',,188.0,90.31333751147977,63.94,,2016-01-01,2021-12-31,set,False,79.99
5816,42052-1,Technic,,2016,Heavy Lift Helicopter,,1042.0,158.05680857897306,178.3,108.93,2016-01-01,2017-12-31,set,False,139.99
5817,42050-1,Technic,,2016,Drag Racer,,647.0,90.31333751147977,90.68,48.01,2016-01-01,2017-12-31,set,False,79.99
5818,42049-1,Technic,,2016,Mine Loader,,476.0,56.44160197773314,55.15,35.75,2016-01-01,2017-12-31,set,False,49.99
5819,41491-1,BrickHeadz,DC Comics Super Heroes,2016,Batman & The Joker,,212.0,45.151023466484254,537.6,473.31,,,set,False,39.99
5820,42048-1,Technic,,2016,Race Kart,,345.0,33.86044495523538,61.16,21.5,2016-01-01,2017-12-31,set,False,29.99
5821,70315-1,Nexo Knights,Season 1,2016,Clay's Rumble Blade,5.0,367.0,45.151023466484254,94.09,23.79,2016-01-01,2016-12-31,set,False,39.99
5822,41140-1,Disney,Palace Pets,2016,Daisy's Beauty Salon,,98.0,11.279287932737628,14.3,5.57,2016-01-01,2016-12-31,set,False,9.99
5823,41135-1,Friends,Pop Star,2016,Livi's Pop Star House,2.0,597.0,56.44160197773314,192.77,65.19,2016-01-01,2016-12-31,set,False,49.99
5824,41122-1,Friends,Adventure Camp,2016,Adventure Camp Tree House,3.0,726.0,90.31333751147977,118.28,59.66,2016-01-01,2016-12-31,set,False,79.99
5825,41121-1,Friends,Adventure Camp,2016,Adventure Camp Rafting,2.0,320.0,33.86044495523538,37.18,20.5,2016-01-01,2016-12-31,set,False,29.99
5826,41120-1,Friends,Adventure Camp,2016,Adventure Camp Archery,1.0,114.0,11.279287932737628,16.67,8.4,2016-01-01,2016-12-31,set,False,9.99
5827,41119-1,Friends,,2016,Heartlake Cupcake Cafe,2.0,438.0,45.151023466484254,53.88,22.28,2016-01-01,2017-12-31,set,False,39.99
5828,60107-1,City,Fire,2016,Fire Ladder Truck,2.0,214.0,28.21515569961094,34.06,23.21,2016-01-01,2018-12-31,set,False,24.99
5829,60108-1,City,Fire,2016,Fire Response Unit,3.0,257.0,45.151023466484254,31.18,25.68,2016-01-01,2018-12-31,set,False,39.99
5830,60109-1,City,Fire,2016,Fire Boat,5.0,412.0,90.31333751147977,97.33,75.31,2016-01-01,2017-12-31,set,False,79.99
5831,41141-1,Disney,Palace Pets,2016,Pumpkin's Royal Carriage,,79.0,11.279287932737628,16.13,9.99,2016-01-01,2016-12-31,set,False,9.99
5832,41490-1,BrickHeadz,DC Comics Super Heroes,2016,Superman & Wonder Woman,,220.0,45.151023466484254,650.0,,,,set,False,39.99
5833,71304-1,Bionicle,Companions,2016,Terak - Creature of Earth,,74.0,11.279287932737628,59.41,25.65,2016-01-01,2016-12-31,set,False,9.99
5834,41066-1,Disney,Frozen,2016,Anna & Kristoff's Sleigh Adventure,2.0,174.0,33.86044495523538,35.72,24.37,,,set,False,29.99
5835,853516-1,Nexo Knights,Battle Packs,2016,Monsters Army-Building Set,4.0,30.0,16.924577188362065,18.59,12.0,,,set,False,14.99
5836,911609-1,Star Wars,Magazine Gift,2016,Naboo Starfighter,,34.0,7.084355448420401,3.5,5.27,,,set,False,6.274572592858915
5837,911611-1,Star Wars,Magazine Gift,2016,AAT,,37.0,7.084355448420401,6.1,5.1,,,set,False,6.274572592858915
5838,40179-1,Miscellaneous,,2016,Personalised Mosaic Portrait,,4502.0,146.76623006772417,170.67,,,,set,False,129.99
5839,42054-1,Technic,,2016,CLAAS XERION 5000 TRAC VC,,1977.0,203.21912262396856,304.1,224.08,2016-01-08,2017-12-31,set,False,179.99
5840,42053-1,Technic,,2016,Volvo EW160E,,1166.0,135.47565155647527,170.04,95.27,2016-01-08,2017-12-31,set,False,119.99
5841,10252-1,Creator Expert,Vehicles,2016,Volkswagen Beetle,,1167.0,112.89449453397752,125.57,104.32,2016-01-08,2020-12-31,set,False,99.99
5842,75828-1,Ghostbusters,Reboot,2016,Ecto-1 & 2,6.0,556.0,67.73218048898201,106.51,71.38,2016-01-07,2017-12-31,set,False,59.99
5843,41068-1,Disney,Frozen,2016,Arendelle Castle Celebration,6.0,477.0,67.73218048898201,65.26,44.86,,,set,False,59.99
5844,70588-1,Ninjago,Day of the Departed,2016,Titanium Ninja Tumbler ,3.0,342.0,33.86044495523538,69.5,39.93,2016-01-08,2017-12-31,set,False,29.99
5845,853544-1,Ninjago,Skybound,2016,NINJAGO Accessory Set,4.0,36.0,16.924577188362065,19.44,13.66,,,set,False,14.99
5846,76059-1,Marvel Super Heroes,Spider-Man,2016,Spider-Man: Doc Ock's Tentacle Trap,5.0,446.0,45.151023466484254,49.72,36.62,2016-01-06,2017-12-31,set,False,39.99
5847,76057-1,Marvel Super Heroes,Spider-Man,2016,Spider-Man: Web Warriors Ultimate Bridge Battle,7.0,1092.0,112.89449453397752,156.08,113.37,2016-01-06,2017-12-31,set,False,99.99
5848,76056-1,DC Comics Super Heroes,Batman,2016,Batman: Rescue from Ra's al Ghul,4.0,257.0,33.86044495523538,42.32,32.44,2016-01-06,2017-12-31,set,False,29.99
5849,76055-1,DC Comics Super Heroes,Batman,2016,Batman: Killer Croc Sewer Smash,5.0,759.0,90.31333751147977,77.43,60.73,2016-01-06,2017-12-31,set,False,79.99
5850,76054-1,DC Comics Super Heroes,Batman,2016,Batman: Scarecrow Harvest of Fear,5.0,563.0,67.73218048898201,59.53,38.32,2016-01-06,2017-12-31,set,False,59.99
5851,42055-1,Technic,,2016,Bucket Wheel Excavator,,3929.0,316.1249077364573,397.76,278.76,2016-01-08,2018-12-31,set,False,279.99
5852,75158-1,Star Wars,Rebels,2016,Rebel Combat Frigate,5.0,936.0,124.18507304522639,248.6,169.34,2016-01-08,2017-07-31,set,False,109.99
5853,60133-1,City,Seasonal,2016,City Advent Calendar,7.0,290.0,33.86044495523538,30.28,19.96,2016-01-09,2016-12-31,set,False,29.99
5854,21307-1,Ideas,Licensed,2016,Caterham Seven 620R,,771.0,90.31333751147977,117.91,92.14,2016-01-10,2017-12-31,set,False,79.99
5855,10254-1,Creator Expert,Winter Village,2016,Winter Holiday Train,5.0,734.0,112.89449453397752,173.71,158.36,2016-01-10,2019-12-31,set,False,99.99
5856,75146-1,Star Wars,Seasonal,2016,Star Wars Advent Calendar,11.0,282.0,45.151023466484254,37.93,25.09,2016-01-09,2016-12-31,set,False,39.99
5857,76058-1,Marvel Super Heroes,Spider-Man,2016,Spider-Man: Ghost Rider Team-Up,3.0,217.0,22.569866443986502,52.43,36.67,2016-01-06,2017-12-31,set,False,19.99
5858,853552-1,Friends,Miscellaneous,2016,Hand-Foot-Fun,,77.0,28.21515569961094,,,,,set,False,24.99
5859,10253-1,Creator Expert,Buildings,2016,Big Ben,,4163.0,282.2531722027107,381.86,296.18,2016-01-07,2018-12-31,set,False,249.99
5860,853570-1,City,Prison Island,2016,Police Accessory Set,4.0,26.0,16.924577188362065,14.19,5.23,,,set,False,14.99
5861,853556-1,Friends,Adventure Camp,2016,Friends Mini-Doll Campsite Set,3.0,35.0,16.924577188362065,11.99,,,,set,False,14.99
5862,60106-1,City,Fire,2016,Fire Starter Set,4.0,90.0,11.279287932737628,13.03,7.44,,,set,False,9.99
5863,60126-1,City,Prison Island,2016,Tire Escape,2.0,47.0,7.892114379362965,8.37,3.03,,,set,False,6.99
5864,60118-1,City,Great Vehicles,2016,Garbage Truck,2.0,248.0,22.569866443986502,64.87,28.83,,,set,False,19.99
5865,60116-1,City,Medical,2016,Ambulance Plane,3.0,183.0,22.569866443986502,29.76,15.97,,,set,False,19.99
5866,60115-1,City,Great Vehicles,2016,4 x 4 Off Roader,2.0,176.0,22.569866443986502,20.57,14.75,,,set,False,19.99
5867,60114-1,City,Great Vehicles,2016,Race Boat,1.0,95.0,11.279287932737628,12.55,5.01,,,set,False,9.99
5868,60113-1,City,Great Vehicles,2016,Rally Car,1.0,104.0,11.279287932737628,16.89,9.08,,,set,False,9.99
5869,60105-1,City,Fire,2016,Fire ATV,1.0,64.0,7.892114379362965,8.52,3.91,,,set,False,6.99
5870,45303-1,Education,,2016,WeDo 2.0 Medium Motor,,1.0,16.87941487431707,23.7,20.11,,,set,False,14.95
5871,601601-1,Bionicle,Magazine Gift,2016,Scorpion,,19.0,6.214346884579299,5.26,3.95,,,set,False,5.504011046367468
5872,60127-1,City,Prison Island,2016,Prison Island Starter Set,4.0,92.0,11.279287932737628,12.51,6.38,,,set,False,9.99
5873,853515-1,Nexo Knights,Battle Packs,2016,Knights Army-Building Set,4.0,35.0,16.924577188362065,15.52,14.8,,,set,False,14.99
5874,60123-1,City,Volcano Explorers,2016,Volcano Supply Helicopter,3.0,330.0,56.44160197773314,56.62,42.22,2016-01-06,2017-12-31,set,False,49.99
5875,5005156-1,Seasonal,Christmas,2016,Gingerbread Man,1.0,3.0,7.084355448420401,8.21,7.47,,,set,False,6.274572592858915
5876,5004408-1,Star Wars,Rebels,2016,Rebel A-wing Pilot,1.0,5.0,0.013515223710330681,4.87,4.75,,,set,False,0.0119703553691827
5877,853610-1,Minecraft,Miscellaneous,2016,Skin Pack,4.0,28.0,16.924577188362065,24.57,14.5,,,set,False,14.99
5878,891611-1,Ninjago,Magazine Gift,2016,Cole,1.0,10.0,5.770464964252207,3.84,3.6,,,set,False,5.110867400198364
5879,891610-1,Ninjago,Magazine Gift,2016,Clouse,1.0,4.0,5.770464964252207,4.95,4.15,,,set,False,5.110867400198364
5880,891609-1,Ninjago,Magazine Gift,2016,Kai,1.0,7.0,5.770464964252207,3.78,2.73,,,set,False,5.110867400198364
5881,853609-1,Minecraft,Miscellaneous,2016,Skin Pack,4.0,25.0,16.924577188362065,25.34,19.0,,,set,False,14.99
5882,853574-1,Seasonal,Christmas,2016,Christmas Ornament Reindeer,,21.0,9.021172230487853,11.45,,,,set,False,7.99
5883,2000451-1,Education,,2016,The Panama Canal,1.0,1184.0,282.2531722027107,327.52,213.56,,,set,False,249.99
5884,31055-1,Creator,3 in 1,2017,Red Racer,,72.0,5.516092936355606,4.67,3.45,2017-01-01,2017-12-31,set,False,4.99
5885,31054-1,Creator,3 in 1,2017,Blue Express ,,71.0,5.516092936355606,10.61,5.3,2017-01-01,2017-12-31,set,False,4.99
5886,30546-1,DC Super Hero Girls,Promotional,2017,Krypto Saves the Day,,55.0,6.602959269761509,4.5,1.97,2017-01-01,2017-12-31,set,False,5.973207329222167
5887,70355-1,Nexo Knights,Season 4,2017,Aaron's Rock Climber,5.0,598.0,66.31471247534526,81.82,34.78,2017-01-06,2017-12-31,set,False,59.99
5888,30496-1,Star Wars,Rogue One,2017,U-Wing Fighter,,55.0,4.410663490192158,4.95,3.82,2017-01-01,2018-12-31,set,False,3.99
5889,30401-1,Friends,Summer,2017,Pool Foam Slide,1.0,40.0,4.410663490192158,3.46,2.35,2017-01-01,2018-12-31,set,False,3.99
5890,70904-1,The LEGO Batman Movie,,2017,Clayface Splat Attack,2.0,448.0,38.67897632125905,27.79,19.76,2017-01-01,2017-12-31,set,False,34.99
5891,31062-1,Creator,3 in 1,2017,Robo Explorer,,205.0,22.097534628807328,22.99,11.5,2017-01-01,2018-12-31,set,False,19.99
5892,30522-1,The LEGO Batman Movie,Miscellaneous,2017,Batman in the Phantom Zone,1.0,59.0,6.936097306236381,5.13,3.0,2017-01-01,2018-12-31,set,False,6.274572592858915
5893,31063-1,Creator,3 in 1,2017,Beachside Vacation,2.0,275.0,33.15182909044181,30.07,23.97,2017-01-01,2017-12-31,set,False,29.99
5894,10833-1,Duplo,,2017,Nursery School,3.0,39.0,22.097534628807328,16.04,14.21,2017-01-01,2018-12-31,set,False,19.99
5895,31065-1,Creator,3 in 1,2017,Park Street Townhouse,2.0,566.0,55.26041801371078,81.65,54.5,2017-01-01,2017-12-31,set,False,49.99
5896,70903-1,The LEGO Batman Movie,,2017,The Riddler Riddle Racer,5.0,254.0,33.15182909044181,31.3,22.03,2017-01-01,2018-07-31,set,False,29.99
5897,10736-1,Juniors,Disney Princess,2017,Anna and Elsa's Frozen Playground,2.0,94.0,27.62468185962457,41.32,40.2,2017-01-01,2018-12-31,set,False,24.99
5898,10832-1,Duplo,,2017,Birthday Party,3.0,19.0,16.57038739799009,12.28,10.95,2017-01-01,2018-12-31,set,False,14.99
5899,10823-1,Duplo,Batman,2017,Batwing Adventure,2.0,28.0,33.15182909044181,23.29,35.0,2017-01-01,2018-07-31,set,False,29.99
5900,10747-1,Juniors,Friends,2017,Andrea and Stephanie's Beach Holiday,2.0,143.0,33.15182909044181,24.11,,2017-01-01,2017-12-31,set,False,29.99
5901,10746-1,Juniors,Friends,2017,Mia's Farm Suitcase,1.0,100.0,22.097534628807328,27.77,,2017-01-01,2018-07-31,set,False,19.99
5902,10737-1,Juniors,DC Comics Super Heroes,2017,Batman vs. Mr. Freeze,2.0,63.0,16.57038739799009,18.49,6.75,2017-01-01,2018-12-31,set,False,14.99
5903,10709-1,Classic,,2017,Orange Creative Box,,60.0,5.516092936355606,6.05,2.04,2017-01-01,2018-12-31,set,False,4.99
5904,31064-1,Creator,3 in 1,2017,Island Adventures,1.0,359.0,38.67897632125905,32.8,24.95,2017-01-01,2017-12-31,set,False,34.99
5905,70908-1,The LEGO Batman Movie,,2017, The Scuttler,6.0,775.0,88.42330139861423,72.34,56.08,2017-01-01,2017-12-31,set,False,79.99
5906,10730-1,Juniors,Cars 3,2017,Lightning McQueen Speed Launcher,1.0,47.0,11.043240167172847,15.76,5.85,2017-01-06,2018-12-31,set,False,9.99
5907,40251-1,Creator,Promotional,2017,Mini Piggy Bank,,248.0,20.843059323752932,15.57,10.0,2017-01-06,2017-12-31,set,False,18.85516927027027
5908,10731-1,Juniors,Cars 3,2017,Cruz Ramirez Race Simulator,1.0,59.0,11.043240167172847,14.58,8.27,2017-01-06,2018-12-31,set,False,9.99
5909,10732-1,Juniors,Cars 3,2017,Guido and Luigi's Pit Stop,2.0,75.0,11.043240167172847,16.2,9.0,2017-01-06,2018-07-31,set,False,9.99
5910,10733-1,Juniors,Cars 3,2017,Mater's Junkyard,1.0,62.0,11.043240167172847,20.24,14.98,2017-01-06,2018-07-31,set,False,9.99
5911,10742-1,Juniors,Cars 3,2017,Willy's Butte Speed Training,2.0,95.0,22.097534628807328,20.64,18.0,2017-01-06,2018-07-31,set,False,19.99
5912,10743-1,Juniors,Cars 3,2017,Smokey's Garage,3.0,116.0,22.097534628807328,56.42,32.45,2017-01-06,2018-12-31,set,False,19.99
